Col Value-T	Col Value-1	CV Count-2	CVT Count-3	CVF Count-4	3 D 2	4 D 2	3 D TTT	4 D TTF	2 D TT	3 D TT
ipn_count	319	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
ipn_count	236	4	1	3	0.25	0.75	6.1978220853192185e-06	9.239269358579123e-06	8.229639870959246e-06	2.0574099677398115e-06
ipn_count	348	2	1	1	0.5	0.5	6.1978220853192185e-06	3.0797564528597077e-06	4.114819935479623e-06	2.0574099677398115e-06
ipn_count	225	15	1	14	0.06666666666666667	0.9333333333333333	6.1978220853192185e-06	4.311659034003591e-05	3.086114951609718e-05	2.0574099677398115e-06
ipn_count	240	4	1	3	0.25	0.75	6.1978220853192185e-06	9.239269358579123e-06	8.229639870959246e-06	2.0574099677398115e-06
ipn_count	253	4	1	3	0.25	0.75	6.1978220853192185e-06	9.239269358579123e-06	8.229639870959246e-06	2.0574099677398115e-06
ipn_count	290	4	1	3	0.25	0.75	6.1978220853192185e-06	9.239269358579123e-06	8.229639870959246e-06	2.0574099677398115e-06
ipn_count	242	4	1	3	0.25	0.75	6.1978220853192185e-06	9.239269358579123e-06	8.229639870959246e-06	2.0574099677398115e-06
ipn_count	296	2	1	1	0.5	0.5	6.1978220853192185e-06	3.0797564528597077e-06	4.114819935479623e-06	2.0574099677398115e-06
ipn_count	250	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count	254	2	0	2	0.0	1.0	0.0	6.159512905719415e-06	4.114819935479623e-06	0.0
ipn_count	266	2	0	2	0.0	1.0	0.0	6.159512905719415e-06	4.114819935479623e-06	0.0
ipn_count	360	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count	328	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count	364	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count	363	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count	361	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count	278	2	0	2	0.0	1.0	0.0	6.159512905719415e-06	4.114819935479623e-06	0.0
ipn_count	274	2	0	2	0.0	1.0	0.0	6.159512905719415e-06	4.114819935479623e-06	0.0
ipn_count	362	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count	275	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count	279	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count	283	4	0	4	0.0	1.0	0.0	1.231902581143883e-05	8.229639870959246e-06	0.0
ipn_count	255	2	0	2	0.0	1.0	0.0	6.159512905719415e-06	4.114819935479623e-06	0.0
ipn_count	289	3	0	3	0.0	1.0	0.0	9.239269358579123e-06	6.1722299032194354e-06	0.0
ipn_count	280	6	0	6	0.0	1.0	0.0	1.8478538717158246e-05	1.2344459806438871e-05	0.0
ipn_count	273	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count	268	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count	309	2	0	2	0.0	1.0	0.0	6.159512905719415e-06	4.114819935479623e-06	0.0
ipn_count	310	2	0	2	0.0	1.0	0.0	6.159512905719415e-06	4.114819935479623e-06	0.0
ipn_count	294	2	0	2	0.0	1.0	0.0	6.159512905719415e-06	4.114819935479623e-06	0.0
ipn_count	303	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count	332	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count	329	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count	288	2	0	2	0.0	1.0	0.0	6.159512905719415e-06	4.114819935479623e-06	0.0
ipn_count	342	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count	434	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count	365	4	0	4	0.0	1.0	0.0	1.231902581143883e-05	8.229639870959246e-06	0.0
ipn_count	325	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count	300	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count	302	2	0	2	0.0	1.0	0.0	6.159512905719415e-06	4.114819935479623e-06	0.0
ipn_count	241	3	0	3	0.0	1.0	0.0	9.239269358579123e-06	6.1722299032194354e-06	0.0
ipn_count	221	10	0	10	0.0	1.0	0.0	3.079756452859708e-05	2.0574099677398117e-05	0.0
ipn_count	337	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count	226	4	0	4	0.0	1.0	0.0	1.231902581143883e-05	8.229639870959246e-06	0.0
ipn_count	248	3	0	3	0.0	1.0	0.0	9.239269358579123e-06	6.1722299032194354e-06	0.0
ipn_count	301	9	0	9	0.0	1.0	0.0	2.771780807573737e-05	1.8516689709658306e-05	0.0
ipn_count	256	5	0	5	0.0	1.0	0.0	1.539878226429854e-05	1.0287049838699058e-05	0.0
ipn_count	233	6	0	6	0.0	1.0	0.0	1.8478538717158246e-05	1.2344459806438871e-05	0.0
ipn_count	257	13	0	13	0.0	1.0	0.0	4.00368338871762e-05	2.6746329580617552e-05	0.0
ipn_count	308	3	0	3	0.0	1.0	0.0	9.239269358579123e-06	6.1722299032194354e-06	0.0
ipn_count	258	12	0	12	0.0	1.0	0.0	3.695707743431649e-05	2.4688919612877742e-05	0.0
ipn_count	224	10	0	10	0.0	1.0	0.0	3.079756452859708e-05	2.0574099677398117e-05	0.0
ipn_count	249	2	0	2	0.0	1.0	0.0	6.159512905719415e-06	4.114819935479623e-06	0.0
ipn_count	380	3	0	3	0.0	1.0	0.0	9.239269358579123e-06	6.1722299032194354e-06	0.0
ipn_count	437	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count	356	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count	259	2	0	2	0.0	1.0	0.0	6.159512905719415e-06	4.114819935479623e-06	0.0
ipn_count	237	7	0	7	0.0	1.0	0.0	2.1558295170017954e-05	1.4401869774178682e-05	0.0
ipn_count	247	5	0	5	0.0	1.0	0.0	1.539878226429854e-05	1.0287049838699058e-05	0.0
ipn_count	490	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count	231	4	0	4	0.0	1.0	0.0	1.231902581143883e-05	8.229639870959246e-06	0.0
ipn_count	234	4	0	4	0.0	1.0	0.0	1.231902581143883e-05	8.229639870959246e-06	0.0
ipn_count	445	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count	201	14	0	14	0.0	1.0	0.0	4.311659034003591e-05	2.8803739548357363e-05	0.0
ipn_count	327	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count	229	4	0	4	0.0	1.0	0.0	1.231902581143883e-05	8.229639870959246e-06	0.0
ipn_count	351	4	0	4	0.0	1.0	0.0	1.231902581143883e-05	8.229639870959246e-06	0.0
ipn_count	334	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count	263	3	0	3	0.0	1.0	0.0	9.239269358579123e-06	6.1722299032194354e-06	0.0
ipn_count	453	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count	238	7	0	7	0.0	1.0	0.0	2.1558295170017954e-05	1.4401869774178682e-05	0.0
ipn_count	343	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count	Empty	0	0	0			0.0	0.0	0.0	0.0
Col Value-T	Col Value-1	CV Count-2	CVT Count-3	CVF Count-4	3 D 2	4 D 2	3 D TTT	4 D TTF	2 D TT	3 D TT
ipn_count_1_days	0	385193	131063	254130	0.3402528083324463	0.6597471916675537	0.8123051559681927	0.7826585073652376	0.7924999177036013	0.26965032260188293
ipn_count_1_days	1	91238	27079	64159	0.29679519498454593	0.7032048050154541	0.16783082424835913	0.197594094259026	0.18771397063664494	0.05571260451642636
ipn_count_1_days	2	6069	2055	4014	0.3386060306475531	0.6613939693524469	0.012736524385330995	0.012362142401778867	0.012486421094212918	0.004227977483705313
ipn_count_1_days	3	2013	710	1303	0.35270740188772975	0.6472925981122702	0.004400453680576646	0.004012922658076199	0.004141566265060241	0.0014607610770952662
ipn_count_1_days	4	668	194	474	0.2904191616766467	0.7095808383233533	0.0012023774845519284	0.0014598045586555015	0.0013743498584501941	0.00039913753374152346
ipn_count_1_days	5	368	109	259	0.296195652173913	0.7038043478260869	0.0006755626072997949	0.0007976569212906643	0.0007571268681282507	0.00022425768648363947
ipn_count_1_days	6	224	52	172	0.23214285714285715	0.7678571428571429	0.0003222867484365994	0.0005297181098918698	0.0004608598327737178	0.00010698531832247021
ipn_count_1_days	7	160	45	115	0.28125	0.71875	0.00027890199383936483	0.0003541719920788664	0.00032918559483836987	9.258344854829153e-05
ipn_count_1_days	8	52	17	35	0.3269230769230769	0.6730769230769231	0.00010536297545042672	0.00010779147585008977	0.00010698531832247021	3.49759694515768e-05
ipn_count_1_days	10	10	5	5	0.5	0.5	3.0989110426596094e-05	1.539878226429854e-05	2.0574099677398117e-05	1.0287049838699058e-05
ipn_count_1_days	13	4	4	0	1.0	0.0	2.4791288341276874e-05	0.0	8.229639870959246e-06	8.229639870959246e-06
ipn_count_1_days	12	8	3	5	0.375	0.625	1.8593466255957657e-05	1.539878226429854e-05	1.6459279741918492e-05	6.1722299032194354e-06
ipn_count_1_days	9	12	3	9	0.25	0.75	1.8593466255957657e-05	2.771780807573737e-05	2.4688919612877742e-05	6.1722299032194354e-06
ipn_count_1_days	11	3	2	1	0.6666666666666666	0.3333333333333333	1.2395644170638437e-05	3.0797564528597077e-06	6.1722299032194354e-06	4.114819935479623e-06
ipn_count_1_days	35	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
ipn_count_1_days	17	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
ipn_count_1_days	30	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
ipn_count_1_days	28	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
ipn_count_1_days	19	4	1	3	0.25	0.75	6.1978220853192185e-06	9.239269358579123e-06	8.229639870959246e-06	2.0574099677398115e-06
ipn_count_1_days	18	5	1	4	0.2	0.8	6.1978220853192185e-06	1.231902581143883e-05	1.0287049838699058e-05	2.0574099677398115e-06
ipn_count_1_days	15	2	0	2	0.0	1.0	0.0	6.159512905719415e-06	4.114819935479623e-06	0.0
ipn_count_1_days	20	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count_1_days	36	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count_1_days	38	4	0	4	0.0	1.0	0.0	1.231902581143883e-05	8.229639870959246e-06	0.0
ipn_count_1_days	14	4	0	4	0.0	1.0	0.0	1.231902581143883e-05	8.229639870959246e-06	0.0
ipn_count_1_days	173	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count_1_days	Empty	0	0	0			0.0	0.0	0.0	0.0
Col Value-T	Col Value-1	CV Count-2	CVT Count-3	CVF Count-4	3 D 2	4 D 2	3 D TTT	4 D TTF	2 D TT	3 D TT
ipn_count_30_days	0	126254	44360	81894	0.3513552045875774	0.6486447954124226	0.27493538770476056	0.2522135749504929	0.2597562380670222	0.09126670616893805
ipn_count_30_days	1	125736	41230	84506	0.32790927021696253	0.6720907297830375	0.25553620457771137	0.2602578988053625	0.258690499703733	0.08482701296991244
ipn_count_30_days	2	49557	17366	32191	0.3504247634037573	0.6495752365962427	0.10763137833365355	0.09914043997400686	0.10195906577128185	0.03572898149976957
ipn_count_30_days	3	29945	10442	19503	0.3487059609283687	0.6512940390716313	0.06471765821490329	0.06006449010012288	0.06160914148396866	0.021483474883139113
ipn_count_30_days	4	19755	6852	12903	0.3468488990129081	0.6531511009870918	0.042467476928607285	0.03973809751124881	0.04064413391269998	0.01409737309895319
ipn_count_30_days	5	14731	4959	9772	0.33663702396307105	0.663362976036929	0.030734999721098007	0.030095380057345064	0.030307706234775165	0.010202696030021727
ipn_count_30_days	6	9680	3335	6345	0.34452479338842973	0.6554752066115702	0.020669736654539594	0.019541054693394847	0.019915728487721378	0.006861462242412272
ipn_count_30_days	7	7406	2403	5003	0.32446664866324604	0.675533351336754	0.014893366471022082	0.015408021533657118	0.015237178221081046	0.004943956152478768
ipn_count_30_days	8	6453	2127	4326	0.3296141329614133	0.6703858670385867	0.013182767575473979	0.013323026415071096	0.013276466521825006	0.004376111001382579
ipn_count_30_days	9	6862	1974	4888	0.2876712328767123	0.7123287671232876	0.012234500796420139	0.015053849541578252	0.014117947198630588	0.004061327276318388
ipn_count_30_days	10	5588	1687	3901	0.30189692197566215	0.6981030780243379	0.010455725857933522	0.012014129922605721	0.011496806899730068	0.0034708506155770626
ipn_count_30_days	11	4805	1487	3318	0.30946930280957335	0.6905306971904266	0.009216161440869678	0.010218631910588511	0.009885854894989795	0.0030593686220291
ipn_count_30_days	12	4527	1443	3084	0.31875414181577205	0.681245858184228	0.008943457269115633	0.009497968900619339	0.009313894923958128	0.0029688425834485483
ipn_count_30_days	13	4369	1390	2979	0.3181506065461204	0.6818493934538796	0.008614972698593714	0.00917459447306907	0.008988824149055238	0.0028597998551583383
ipn_count_30_days	17	4932	1341	3591	0.2718978102189781	0.7281021897810219	0.008311279416413072	0.01105940542221921	0.01014714596089275	0.0027589867667390873
ipn_count_30_days	16	4347	1280	3067	0.2944559466298597	0.7055440533701404	0.0079332122692086	0.009445613040920724	0.008943561129764962	0.002633484758706959
ipn_count_30_days	14	4238	1206	3032	0.2845681925436527	0.7154318074563474	0.007474573434894978	0.009337821565070634	0.008719303443281323	0.002481236421094213
ipn_count_30_days	15	3928	1197	2731	0.30473523421588594	0.695264765784114	0.007418793036127105	0.008410814872759862	0.00808150635328198	0.0024627197313845544
ipn_count_30_days	18	3897	1168	2729	0.2997177315884013	0.7002822684115987	0.007239056195652848	0.008404655359854143	0.008017726644282045	0.0024030548423201
ipn_count_30_days	25	3689	1080	2609	0.2927622661968013	0.7072377338031987	0.006693647852144756	0.008035084585510978	0.007589785370992166	0.0022220027651589968
ipn_count_30_days	20	3556	1071	2485	0.30118110236220474	0.6988188976377953	0.006637867453376883	0.007653194785356374	0.00731614984528277	0.0022034860754493383
ipn_count_30_days	21	3534	1051	2483	0.2973967176004527	0.7026032823995473	0.006513911011670499	0.007647035272450655	0.007270886825992495	0.0021623378760945423
ipn_count_30_days	24	3972	1046	2926	0.2633434038267875	0.7366565961732124	0.006482921901243903	0.009011367381067505	0.008172032391862533	0.0021520508262558432
ipn_count_30_days	29	3815	1045	2770	0.27391874180865006	0.7260812581913499	0.006476724079158584	0.008530925374421391	0.007849019026927381	0.002149993416288103
ipn_count_30_days	23	3650	1041	2609	0.2852054794520548	0.7147945205479452	0.006451932790817307	0.008035084585510978	0.007509546382250313	0.0021417637764171438
ipn_count_30_days	22	3731	1010	2721	0.2707049048512463	0.7292950951487537	0.006259800306172411	0.008380017308231265	0.007676196589637237	0.00207798406741721
ipn_count_30_days	19	3600	989	2611	0.2747222222222222	0.7252777777777778	0.006129646042380707	0.008041244098416698	0.0074066758838633225	0.002034778458094674
ipn_count_30_days	28	3565	984	2581	0.27601683029453017	0.7239831697054698	0.006098656931954111	0.007948851404830906	0.007334666534992429	0.002024491408255975
ipn_count_30_days	27	3455	979	2476	0.2833574529667149	0.7166425470332851	0.006067667821527515	0.007625476977280637	0.0071083514385410496	0.002014204358417276
ipn_count_30_days	26	3329	961	2368	0.2886752778612196	0.7113247221387804	0.005956107023991769	0.007292863280371788	0.0068491177826058335	0.001977170978997959
ipn_count_30_days	30	2977	861	2116	0.28921733288545515	0.7107826671145449	0.005336324815459847	0.0065167646542511415	0.006124909473961419	0.0017714299822239779
ipn_count_30_days	31	2155	636	1519	0.2951276102088167	0.7048723897911833	0.003941814846263023	0.004678150051893896	0.004433718480479294	0.0013085127394825203
ipn_count_30_days	32	1331	435	896	0.3268219383921863	0.6731780616078137	0.00269605260711386	0.002759461781762298	0.0027384126670616893	0.0008949733359668181
ipn_count_30_days	33	807	216	591	0.26765799256505574	0.7323420074349443	0.0013387295704289513	0.0018201360636400873	0.001660329843966028	0.00044440055303179935
ipn_count_30_days	34	508	172	336	0.33858267716535434	0.6614173228346457	0.0010660253986749055	0.001034798168160862	0.0010451642636118243	0.0003538745144512476
ipn_count_30_days	35	355	132	223	0.37183098591549296	0.6281690140845071	0.0008181125152621368	0.0006867856889877148	0.0007303805385476331	0.00027157811574165516
ipn_count_30_days	36	221	83	138	0.3755656108597285	0.6244343891402715	0.0005144192330814952	0.0004250063904946397	0.0004546876028704984	0.00017076502732240437
ipn_count_30_days	37	154	54	100	0.35064935064935066	0.6493506493506493	0.00033468239260723784	0.0003079756452859708	0.000316841135031931	0.00011110013825794984
ipn_count_30_days	39	101	45	56	0.44554455445544555	0.5544554455445545	0.00027890199383936483	0.00017246636136014363	0.00020779840674172098	9.258344854829153e-05
ipn_count_30_days	38	110	37	73	0.33636363636363636	0.6636363636363637	0.0002293194171568111	0.00022482222105875868	0.0002263150964513793	7.612416880637303e-05
ipn_count_30_days	41	48	17	31	0.3541666666666667	0.6458333333333334	0.00010536297545042672	9.547245003865094e-05	9.875567845151097e-05	3.49759694515768e-05
ipn_count_30_days	42	36	17	19	0.4722222222222222	0.5277777777777778	0.00010536297545042672	5.851537260433445e-05	7.406675883863323e-05	3.49759694515768e-05
ipn_count_30_days	43	32	14	18	0.4375	0.5625	8.676950919446907e-05	5.543561615147474e-05	6.583711896767397e-05	2.8803739548357363e-05
ipn_count_30_days	44	21	13	8	0.6190476190476191	0.38095238095238093	8.057168710914985e-05	2.463805162287766e-05	4.320560932253605e-05	2.6746329580617552e-05
ipn_count_30_days	40	50	12	38	0.24	0.76	7.437386502383063e-05	0.0001170307452086689	0.00010287049838699058	2.4688919612877742e-05
ipn_count_30_days	45	24	11	13	0.4583333333333333	0.5416666666666666	6.817604293851141e-05	4.00368338871762e-05	4.9377839225755484e-05	2.2631509645137928e-05
ipn_count_30_days	46	13	9	4	0.6923076923076923	0.3076923076923077	5.578039876787297e-05	1.231902581143883e-05	2.6746329580617552e-05	1.8516689709658306e-05
ipn_count_30_days	50	17	9	8	0.5294117647058824	0.47058823529411764	5.578039876787297e-05	2.463805162287766e-05	3.49759694515768e-05	1.8516689709658306e-05
ipn_count_30_days	47	13	5	8	0.38461538461538464	0.6153846153846154	3.0989110426596094e-05	2.463805162287766e-05	2.6746329580617552e-05	1.0287049838699058e-05
ipn_count_30_days	61	6	5	1	0.8333333333333334	0.16666666666666666	3.0989110426596094e-05	3.0797564528597077e-06	1.2344459806438871e-05	1.0287049838699058e-05
ipn_count_30_days	48	7	4	3	0.5714285714285714	0.42857142857142855	2.4791288341276874e-05	9.239269358579123e-06	1.4401869774178682e-05	8.229639870959246e-06
ipn_count_30_days	66	4	4	0	1.0	0.0	2.4791288341276874e-05	0.0	8.229639870959246e-06	8.229639870959246e-06
ipn_count_30_days	65	5	4	1	0.8	0.2	2.4791288341276874e-05	3.0797564528597077e-06	1.0287049838699058e-05	8.229639870959246e-06
ipn_count_30_days	92	5	4	1	0.8	0.2	2.4791288341276874e-05	3.0797564528597077e-06	1.0287049838699058e-05	8.229639870959246e-06
ipn_count_30_days	56	8	3	5	0.375	0.625	1.8593466255957657e-05	1.539878226429854e-05	1.6459279741918492e-05	6.1722299032194354e-06
ipn_count_30_days	57	13	3	10	0.23076923076923078	0.7692307692307693	1.8593466255957657e-05	3.079756452859708e-05	2.6746329580617552e-05	6.1722299032194354e-06
ipn_count_30_days	132	3	3	0	1.0	0.0	1.8593466255957657e-05	0.0	6.1722299032194354e-06	6.1722299032194354e-06
ipn_count_30_days	58	4	3	1	0.75	0.25	1.8593466255957657e-05	3.0797564528597077e-06	8.229639870959246e-06	6.1722299032194354e-06
ipn_count_30_days	64	3	3	0	1.0	0.0	1.8593466255957657e-05	0.0	6.1722299032194354e-06	6.1722299032194354e-06
ipn_count_30_days	97	2	2	0	1.0	0.0	1.2395644170638437e-05	0.0	4.114819935479623e-06	4.114819935479623e-06
ipn_count_30_days	93	2	2	0	1.0	0.0	1.2395644170638437e-05	0.0	4.114819935479623e-06	4.114819935479623e-06
ipn_count_30_days	527	5	2	3	0.4	0.6	1.2395644170638437e-05	9.239269358579123e-06	1.0287049838699058e-05	4.114819935479623e-06
ipn_count_30_days	94	4	2	2	0.5	0.5	1.2395644170638437e-05	6.159512905719415e-06	8.229639870959246e-06	4.114819935479623e-06
ipn_count_30_days	106	2	2	0	1.0	0.0	1.2395644170638437e-05	0.0	4.114819935479623e-06	4.114819935479623e-06
ipn_count_30_days	99	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
ipn_count_30_days	67	2	1	1	0.5	0.5	6.1978220853192185e-06	3.0797564528597077e-06	4.114819935479623e-06	2.0574099677398115e-06
ipn_count_30_days	49	6	1	5	0.16666666666666666	0.8333333333333334	6.1978220853192185e-06	1.539878226429854e-05	1.2344459806438871e-05	2.0574099677398115e-06
ipn_count_30_days	100	2	1	1	0.5	0.5	6.1978220853192185e-06	3.0797564528597077e-06	4.114819935479623e-06	2.0574099677398115e-06
ipn_count_30_days	95	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
ipn_count_30_days	98	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
ipn_count_30_days	526	2	1	1	0.5	0.5	6.1978220853192185e-06	3.0797564528597077e-06	4.114819935479623e-06	2.0574099677398115e-06
ipn_count_30_days	62	2	1	1	0.5	0.5	6.1978220853192185e-06	3.0797564528597077e-06	4.114819935479623e-06	2.0574099677398115e-06
ipn_count_30_days	68	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
ipn_count_30_days	528	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
ipn_count_30_days	86	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
ipn_count_30_days	518	1	1	0	1.0	0.0	6.1978220853192185e-06	0.0	2.0574099677398115e-06	2.0574099677398115e-06
ipn_count_30_days	51	5	1	4	0.2	0.8	6.1978220853192185e-06	1.231902581143883e-05	1.0287049838699058e-05	2.0574099677398115e-06
ipn_count_30_days	90	6	1	5	0.16666666666666666	0.8333333333333334	6.1978220853192185e-06	1.539878226429854e-05	1.2344459806438871e-05	2.0574099677398115e-06
ipn_count_30_days	54	11	1	10	0.09090909090909091	0.9090909090909091	6.1978220853192185e-06	3.079756452859708e-05	2.2631509645137928e-05	2.0574099677398115e-06
ipn_count_30_days	91	3	1	2	0.3333333333333333	0.6666666666666666	6.1978220853192185e-06	6.159512905719415e-06	6.1722299032194354e-06	2.0574099677398115e-06
ipn_count_30_days	55	9	1	8	0.1111111111111111	0.8888888888888888	6.1978220853192185e-06	2.463805162287766e-05	1.8516689709658306e-05	2.0574099677398115e-06
ipn_count_30_days	53	10	1	9	0.1	0.9	6.1978220853192185e-06	2.771780807573737e-05	2.0574099677398117e-05	2.0574099677398115e-06
ipn_count_30_days	87	2	1	1	0.5	0.5	6.1978220853192185e-06	3.0797564528597077e-06	4.114819935479623e-06	2.0574099677398115e-06
ipn_count_30_days	60	3	0	3	0.0	1.0	0.0	9.239269358579123e-06	6.1722299032194354e-06	0.0
ipn_count_30_days	69	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count_30_days	79	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count_30_days	59	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count_30_days	71	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count_30_days	85	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count_30_days	72	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count_30_days	226	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count_30_days	248	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count_30_days	244	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count_30_days	247	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count_30_days	253	2	0	2	0.0	1.0	0.0	6.159512905719415e-06	4.114819935479623e-06	0.0
ipn_count_30_days	251	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count_30_days	262	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count_30_days	238	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count_30_days	256	4	0	4	0.0	1.0	0.0	1.231902581143883e-05	8.229639870959246e-06	0.0
ipn_count_30_days	130	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count_30_days	131	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count_30_days	52	3	0	3	0.0	1.0	0.0	9.239269358579123e-06	6.1722299032194354e-06	0.0
ipn_count_30_days	75	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count_30_days	482	1	0	1	0.0	1.0	0.0	3.0797564528597077e-06	2.0574099677398115e-06	0.0
ipn_count_30_days	Empty	0	0	0			0.0	0.0	0.0	0.0
Col Value-T	Col Value-1	CV Count-2	CVT Count-3	CVF Count-4	3 D 2	4 D 2	3 D TTT	4 D TTF	2 D TT	3 D TT
ipn_count_365_days	1	80496	24722	55774	0.3071208507255019	0.6928791492744981	0.15322255759326173	0.17177033640179734	0.16561327276318388	0.05086328922246362
ipn_count_365_days	2	22767	7916	14851	0.34769622699521235	0.6523037730047876	0.049061959627386936	0.04573746308141952	0.046841052735532296	0.01628645730462835
ipn_count_365_days	0	13979	6264	7715	0.44810072251233996	0.5518992774876601	0.03882315754243958	0.023760321033812645	0.028760533939034827	0.01288761603792218
ipn_count_365_days	3	15291	5455	9836	0.3567457981819371	0.6432542018180629	0.03380911947541634	0.030292484470328087	0.03145985581670946	0.011223171374020673
ipn_count_365_days	4	11970	4378	7592	0.3657477025898079	0.6342522974101922	0.02713406508952754	0.0233815109901109	0.024627197313845547	0.009007340838764895
